"road_id","road_name","road_type","urban_rural","onrc","seal_type","owner_type","total_km","lane_km","traffic","heavy","VKT","VKT_Heavy","adrc","maint","emergency","wol","geom_id"
422,"WAIPUNA STREET","Local Authority","Urban","Access","Sealed","L",0.157,0.314,91,0.04,5215,209,17591.62,5366.74,0,22958.36,515
422,"WAIPUNA STREET","Local Authority","Urban","Low Volume","Sealed","L",0.165,0.33,91,0.04,5480,219,15026.63,1114.38,0,16141.01,516
423,"WALNUT LANE","Local Authority","Urban","Low Volume","Sealed","L",0.086,0.172,24,0.04,753,30,12340.19,16435.16,0,28775.35,517
424,"WARD STREET (BLENHEIM)","Local Authority","Urban","Access","Sealed","L",0.431,0.862,653,0.06,102727,6164,38146.25,11397.45,0,49543.7,518
425,"WARWICK STREET","Local Authority","Urban","Secondary Collector","Sealed","L",0.618,1.236,268,0.06,60487,3629,15791.6,14076.98,0,29868.58,519
426,"WASHINGTON CRESCENT","Local Authority","Urban","Low Volume","Sealed","L",0.103,0.206,58,0.04,2181,87,13433.34,10258.74,0,23692.08,520
427,"WATERS AVENUE","Local Authority","Rural","Secondary Collector","Sealed","L",0.4,0.8,282,0.1,41172,4117,6540.72,12151.5,0,18692.22,521
428,"WATSON PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.058,0.116,470,0.06,9950,597,17419.82,5873.26,0,23293.08,522
429,"WELD STREET (BLENHEIM)","Local Authority","Urban","Primary Collector","Sealed","L",1.657,3.314,3771,0.052,2280845,117932,31507.99,13873.15,0,45381.14,523
429,"WELD STREET (BLENHEIM)","Local Authority","Urban","Secondary Collector","Sealed","L",1.031,2.062,725,0.06,272831,16370,14914.06,8754.73,120.47,23668.79,524
430,"WHITE STREET","Local Authority","Urban","Low Volume","Sealed","L",0.236,0.236,112,0.06,9648,579,4408.98,1346.81,0,5755.79,525
431,"WHITNEY STREET","Local Authority","Urban","Access","Sealed","L",0.121,0.242,470,0.06,20758,1245,14187.87,6118.84,23.92,20306.71,526
431,"WHITNEY STREET","Local Authority","Urban","Low Volume","Sealed","L",0.07,0.14,58,0.04,1482,59,11420.1,6877.92,23.92,18298.02,527
432,"WITHER ROAD","Local Authority","Urban","Access","Sealed","L",0.447,0.894,564,0.06,92019,5521,19838.37,12803.85,0,32642.22,528
432,"WITHER ROAD","Local Authority","Urban","Secondary Collector","Sealed","L",2.177,4.354,2758,0.051,2191829,110839,20651.55,10363.96,0,31015.51,529
433,"WYNEN STREET","Local Authority","Urban","Secondary Collector","Sealed","L",0.187,0.187,2350,0.05,160399,8020,41315.68,11141.61,26.74,52457.29,530
434,"ABERHARTS ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",0.94,1.88,245,0.1,84060,8406,17808.23,5855.27,0,23663.5,531
436,"AERODROME ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",1.224,2.448,849,0.11,379299,41723,28260.96,2706.74,0,30967.7,532
438,"AKERBLOMS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.063,2.126,27,0.09,10512,946,1669.64,550.86,23.52,2220.5,533
441,"ANAKIWA ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",3.982,7.964,471,0.13,684276,88956,8513.62,5266.15,249.65,13779.77,534
442,"ANAKOHA ROAD","Local Authority","Rural","Low Volume","Unsealed","L",6.39,10.478,43,0.09,100291,9026,2583.46,1250.46,479.97,3833.92,535
445,"ARCHERS ROAD","Local Authority","Rural","Access","Sealed","L",0.893,1.786,79,0.12,25750,3090,5001.59,2122.18,0,7123.77,536
445,"ARCHERS ROAD","Local Authority","Rural","Low Volume","Sealed","L",5.71,5.71,61,0.12,126184,15142,5962.7,3470.05,7956.11,9432.75,537
446,"ATKINSON ROAD","Local Authority","Rural","Low Volume","Unsealed","L",3.655,7.31,87,0.11,116065,12767,1920.15,1623.19,103.72,3543.34,538
447,"AVON VALLEY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",15.531,31.062,24,0.13,134923,17540,2122.14,1900.53,152.34,4022.67,539
448,"AVONDALE ROAD","Local Authority","Rural","Low Volume","Sealed","L",3.112,5.702,25,0.13,28199,3666,7516.05,3747.2,7.39,11263.25,540
448,"AVONDALE ROAD","Local Authority","Rural","Low Volume","Unsealed","L",7.366,11.855,29,0.13,78159,10161,1912.89,2493.8,0,4406.69,541
449,"AWATERE VALLEY ROAD1 (SH1-MEDWAY)","Local Authority","Rural","Secondary Collector","Sealed","L",24.657,49.314,330,0.09,2969936,267294,11614.44,8048.34,1286.94,19662.78,542
450,"BALLOCHDALE ROAD","Local Authority","Rural","Low Volume","Unsealed","L",2.213,2.213,39,0.11,31502,3465,1562.33,1228.56,0,2790.89,543
451,"BARRACKS ROAD","Local Authority","Rural","Access","Sealed","L",2.944,5.888,56,0.1,60175,6018,15939.9,1329.67,0,17269.57,544
452,"BARTLETTS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",2.42,3.666,45,0.13,39748,5167,1823.13,1249.44,190.67,3072.57,545
456,"BEACON ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.463,1.463,35,0.13,18690,2430,1430.92,1484.14,0,2915.06,546
457,"BEATRICE STREET","Local Authority","Rural","Access","Sealed","L",0.197,0.197,56,0.13,4027,523,2556.2,838.83,0,3395.03,547
459,"BEDFORD ROAD","Local Authority","Rural","Access","Sealed","L",2.262,3.197,195,0.1,160998,16100,26834.31,533.27,0,27367.58,548
461,"BELLS ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",2.241,4.482,1263,0.11,1033090,113640,8000.58,6345.94,2.23,14346.52,549
462,"BELVUE BAY ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.247,0.494,36,0.11,3246,357,5607.95,3009.78,0,8617.73,550
463,"BEN MORVEN ROAD","Local Authority","Rural","Access","Sealed","L",4.441,8.882,205,0.1,332619,33262,11782.92,4078.39,106.53,15861.31,551
466,"BLICKS LANE","Local Authority","Rural","Access","Sealed","L",0.844,0.844,63,0.13,19408,2523,21189.7,252.64,0,21442.34,552
467,"BLIND CREEK ROAD","Local Authority","Rural","Access","Sealed","L",1.781,3.562,280,0.1,182316,18232,10515.59,2139.55,0,12655.14,553
468,"BLIND RIVER LOOP ROAD","Local Authority","Rural","Access","Sealed","L",4.925,9.85,169,0.11,303350,33369,21494.04,3395.55,95.54,24889.59,554
468,"BLIND RIVER LOOP ROAD","Local Authority","Rural","Low Volume","Unsealed","L",3.124,6.248,32,0.11,36488,4014,1908.95,2604.4,94.04,4513.35,555
469,"BOTHAMS BEND ROAD","Local Authority","Rural","Access","Sealed","L",0.827,1.654,152,0.1,45882,4588,3245.59,3753.49,18.74,6999.08,556
471,"BOYCES ROAD","Local Authority","Rural","Access","Sealed","L",0.62,1.24,163,0.1,36887,3689,3309.03,658.8,0,3967.83,557
472,"BRANCOTT ROAD","Local Authority","Rural","Access","Sealed","L",2.706,5.412,500,0.1,493845,49384,7624.81,2949.4,543.98,10574.21,558
472,"BRANCOTT ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",3.33,6.66,516,0.1,627216,62722,17920.58,1458.47,0,19379.05,559
472,"BRANCOTT ROAD","Local Authority","Rural","Unknown","Sealed","L",0.734,1.468,,,,,23579.48,2.72,0,23582.2,560
473,"BRISTOL STREET","Local Authority","Urban","Primary Collector","Sealed","L",0.555,1.11,870,0.23,176240,40535,36782.18,17680.95,0,54463.13,561
474,"BROOKBY ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",6.34,12.68,385,0.103,889834,91736,6434.3,2823.74,20.83,9258.04,562
475,"BRYANTS ROAD","Local Authority","Urban","Low Volume","Sealed","L",0.26,0.325,92,0.067,8778,588,25911.55,6631.78,0,32543.33,563
475,"BRYANTS ROAD","Local Authority","Urban","Unknown","Sealed","L",0.226,0.226,,,,,23579.48,0,0,23579.48,564
477,"BULFORD ROAD NORTH","Local Authority","Rural","Low Volume","Unsealed","L",1.924,1.924,22,0.11,15450,1699,2692.26,5023.84,0,7716.1,565
478,"BULFORD ROAD SOUTH","Local Authority","Rural","Low Volume","Sealed","L",0.13,0.26,22,0.11,1044,115,73150.82,9890.57,230.77,83041.39,566
478,"BULFORD ROAD SOUTH","Local Authority","Rural","Low Volume","Unsealed","L",1.059,1.079,11,0.11,4252,468,1466.2,2905.27,0,4371.47,567
479,"BULWER ROAD","Local Authority","Rural","Low Volume","Unsealed","L",4.75,4.75,8,0.12,13064,1568,1920.61,2463.48,64.78,4384.09,568
480,"BURNSIDE AVENUE","Local Authority","Rural","Low Volume","Sealed","L",0.411,0.822,24,0.13,3600,468,27064.51,106.57,0,27171.08,569
481,"BUSH ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",0.554,1.108,374,0.1,75627,7563,21501.67,14174.14,0,35675.81,570
482,"BROUGHTON BAY ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.155,0.155,23,0.09,1301,117,1870.18,2171.78,0,4041.96,571
483,"TE HOIERE ROAD","Local Authority","Rural","Access","Sealed","L",0.66,1.32,65,0.11,15658,1722,41865.57,78745.37,0,120610.94,572
483,"TE HOIERE ROAD","Local Authority","Rural","Access","Unsealed","L",1,2,65,0.11,23725,2610,19981.75,3238.68,0,23220.43,573
484,"BAREWOOD ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.054,2.108,32,0.11,12311,1354,1705.28,2676.42,0,4381.7,574
485,"BUTLERS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.102,0.102,13,0.11,484,53,1582.74,1117.65,0,2700.39,575
486,"BROUGH PLACE","Local Authority","Rural","Access","Sealed","L",0.133,0.266,65,0.11,3155,347,5103.43,239.1,0,5342.53,576
486,"BROUGH PLACE","Local Authority","Rural","Unknown","Sealed","L",0.036,0.072,,,,,23579.48,0,0,23579.48,577
487,"CABLE STATION ROAD","Local Authority","Rural","Access","Unsealed","L",3.775,3.775,70,0.11,95862,10545,6807.92,6084.29,13.25,12892.21,578
488,"CAMERONS ROAD (KAITUNA)","Local Authority","Rural","Low Volume","Sealed","L",0.048,0.096,32,0.11,561,62,5299.9,5109.94,0,10409.84,579
488,"CAMERONS ROAD (KAITUNA)","Local Authority","Rural","Low Volume","Unsealed","L",0.528,0.528,,,,,1243.84,2800.13,0,4043.97,580
489,"CAMERONS ROAD (SEDDON)","Local Authority","Rural","Low Volume","Sealed","L",0.215,0.215,26,0.11,2040,224,27322.15,5408.95,0,32731.1,581
489,"CAMERONS ROAD (SEDDON)","Local Authority","Rural","Low Volume","Unsealed","L",1.31,1.31,26,0.11,12432,1368,1565.01,1213.21,0,2778.22,582
490,"CAMPBELLS ROAD","Local Authority","Rural","Access","Sealed","L",0.244,0.244,65,0.13,5789,753,6681.57,2109.8,0,8791.37,583
491,"CAPE CAMPBELL ROAD","Local Authority","Rural","Low Volume","Unsealed","L",5.471,10.942,20,0.11,39319,4325,1891.28,2034.8,37.58,3926.08,584
492,"CARLUKE ROAD","Local Authority","Rural","Access","Sealed","L",0.941,1.882,54,0.12,18547,2226,4970.96,5769.75,0,10740.71,585
492,"CARLUKE ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.27,0.54,32,0.12,3154,378,2917.07,1550.17,0,4467.24,586
494,"CARROLL STREET","Local Authority","Rural","Low Volume","Sealed","L",0.182,0.364,29,0.11,1918,211,2590.27,735.01,0,3325.28,587
496,"CASEYS ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.568,1.136,39,0.11,8085,889,5270.32,853.45,1.34,6123.77,588
496,"CASEYS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",3.15,6.3,39,0.11,44840,4932,1744.33,1312.84,1.34,3057.17,589
497,"CASTLES ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.77,1.54,32,0.11,8994,989,26555,5782.8,0,32337.8,590
497,"CASTLES ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.37,0.74,32,0.11,4322,475,1243.96,906.24,0,2150.2,591
497,"CASTLES ROAD","Local Authority","Rural","Unknown","Unsealed","L",1.97,3.94,,,,,23579.48,0,0,23579.48,592
498,"CAT CREEK ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.925,2.617,23,0.13,16160,2101,7160.38,7193.25,0,14353.63,593
499,"CENTRE VALLEY ROAD","Local Authority","Rural","Access","Unsealed","L",2.358,4.716,87,0.13,74878,9734,3541.4,2230.9,0,5772.3,594
499,"CENTRE VALLEY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",4.532,9.064,32,0.13,52934,6881,2985.31,1671.02,0,4656.33,595
501,"CHAYTORS ROAD","Local Authority","Rural","Access","Sealed","L",0.614,1.228,980,0.11,219628,24159,5242.91,2365.13,0,7608.04,596
501,"CHAYTORS ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",3.13,6.26,980,0.11,1119601,123156,21604.87,3669.7,1.6,25274.57,597
502,"CHURCH LANE","Local Authority","Rural","Access","Sealed","L",0.68,1.36,131,0.1,32514,3251,32195.57,4567.34,0,36762.91,598
502,"CHURCH LANE","Local Authority","Rural","Access","Unsealed","L",0.799,1.598,131,0.1,38204,3820,1575.35,2074.36,0,3649.71,599
503,"CISSY BAY ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.63,0.63,45,0.12,10348,1242,7468.75,1550.22,1989.68,9018.97,600
503,"CISSY BAY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.077,1.077,40,0.1,15657,1566,21979.83,14703.11,332.13,36682.94,601
503,"CISSY BAY ROAD","Local Authority","Rural","Unknown","Unsealed","L",0.303,0.303,,,,,24373.96,0,0,24373.96,602
504,"CLERMONT STREET","Local Authority","Rural","Low Volume","Sealed","L",0.287,0.574,24,0.11,2514,277,3659.39,1509.72,0,5169.11,603
504,"CLERMONT STREET","Local Authority","Rural","Low Volume","Unsealed","L",0.556,1.112,12,0.11,2435,268,1145.68,2694.97,0,3840.65,604
505,"CLIFFORD ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.666,3.332,24,0.11,14594,1605,1713.89,912.23,0,2626.12,605
508,"CLOVA BAY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",5.597,5.597,22,0.09,44944,4045,3032.11,1084.14,133.3,4116.25,606
509,"COB COTTAGE ROAD","Local Authority","Rural","Access","Sealed","L",0.547,0.547,135,0.1,26953,2695,34636.21,8621.67,0,43257.88,607
509,"COB COTTAGE ROAD","Local Authority","Rural","Unknown","Sealed","L",1.023,1.023,,,,,23579.48,541.15,0,24120.63,608
511,"CONDERS BEND ROAD","Local Authority","Rural","Access","Sealed","L",2.617,5.234,261,0.1,249309,24931,12717.12,1718.31,0,14435.43,609
512,"CONNOLLYS ROAD","Local Authority","Rural","Low Volume","Sealed","L",1.143,2.286,52,0.13,21694,2820,1753.19,967.38,0,2720.57,610
512,"CONNOLLYS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.375,2.75,29,0.13,14554,1892,1178.71,2536.67,0,3715.38,611
513,"CORLETTS ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.369,0.738,17,0.13,2290,298,2712.74,4.34,0,2717.08,612
514,"COTTERILL STREET","Local Authority","Rural","Low Volume","Sealed","L",0.135,0.135,26,0.13,1281,167,2337.68,1181.99,0,3519.67,613
515,"CRAIL BAY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",4.111,5.456,27,0.09,40497,3645,1916.02,2054.95,104.35,3970.97,614
516,"CRAVENS ROAD","Local Authority","Rural","Access","Sealed","L",1.804,3.608,134,0.1,88477,8848,26582.64,2298.69,0,28881.33,615
516,"CRAVENS ROAD","Local Authority","Rural","Access","Unsealed","L",0.446,0.892,163,0.1,26535,2653,1183.44,4094.42,0,5277.86,616
518,"CROISILLES-FRENCH PASS ROAD","Local Authority","Rural","Access","Sealed","L",25.02,46.864,161,0.118,1471217,173135,11757.84,8724.96,1103.4,20482.8,617
518,"CROISILLES-FRENCH PASS ROAD","Local Authority","Rural","Access","Unsealed","L",13.298,16.829,68,0.112,328294,36724,13581.53,3977.82,515.96,17559.35,618
519,"CULLENSVILLE ROAD","Local Authority","Rural","Access","Sealed","L",0.05,0.1,87,0.11,1588,175,1320,64695.13,0,66015.13,619
519,"CULLENSVILLE ROAD","Local Authority","Rural","Access","Unsealed","L",1.61,3.22,87,0.11,51126,5624,3676.65,1824.17,0,5500.82,620
520,"DALTONS ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.84,1.68,16,0.11,4906,540,6121.9,1508.27,0,7630.17,621
522,"DICKS ROAD","Local Authority","Rural","Low Volume","Sealed","L",1.37,2.74,30,0.13,15108,1964,3328.31,1347.13,0,4675.44,622
524,"DOG POINT ROAD","Local Authority","Rural","Access","Sealed","L",2.521,5.042,651,0.11,598859,65863,6780.06,3444.07,54.74,10224.13,623
524,"DOG POINT ROAD","Local Authority","Rural","Access","Unsealed","L",0.366,0.732,91,0.13,12157,1580,1144.81,2869.58,0,4014.39,624
524,"DOG POINT ROAD","Local Authority","Rural","Primary Collector","Sealed","L",0.823,1.646,1470,0.11,441581,48574,8322.64,6849.32,0,15171.96,625
526,"DOUSLINS GULLY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.334,1.334,26,0.11,12660,1393,1759.07,4735.13,0,6494.2,626
527,"DUMGREE ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.588,3.176,53,0.11,30720,3379,1504.04,840.54,0,2344.58,627
528,"DUNCAN BAY ROAD","Local Authority","Rural","Access","Sealed","L",1.674,1.674,69,0.12,42160,5059,3811.57,2181.15,3731.51,5992.72,628
528,"DUNCAN BAY ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.934,1.868,45,0.12,15341,1841,7773.46,2715.7,170.31,10489.16,629
528,"DUNCAN BAY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.101,0.101,36,0.12,1327,159,1248.66,754.75,19.34,2003.41,630
530,"DUNCAN STREET (WARD)","Local Authority","Rural","Low Volume","Sealed","L",0.785,1.57,35,0.11,10028,1103,16598.21,1609.47,0,18207.68,631
531,"ECKFORDS ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.958,1.916,45,0.13,15735,2046,4043.09,8478.89,0,12521.98,632
531,"ECKFORDS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.009,2.018,33,0.13,12153,1580,1689.31,2507.86,0,4197.17,633
532,"ELAINE BAY ROAD","Local Authority","Rural","Low Volume","Sealed","L",2.369,2.369,91,0.12,78686,9442,6383.56,2730.55,53.1,9114.11,634
533,"ELLIOTT STREET","Local Authority","Rural","Access","Sealed","L",0.542,1.084,57,0.13,11276,1466,18574.88,1706.87,0,20281.75,635
535,"ELIE BAY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",6.914,8.055,13,0.09,32807,2953,2403.59,2518.28,1949.58,4921.87,636
537,"FABIANS VALLEY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",2.667,4.969,29,0.13,27996,3639,1876.76,1227.53,0,3104.29,637
538,"STATION ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.214,0.428,52,0.13,4062,528,24906.91,2929.86,0,27836.77,638
539,"FALVEYS ROAD","Local Authority","Rural","Access","Sealed","L",0.924,1.848,65,0.13,21922,2850,27713.63,1597.82,0,29311.45,639
541,"FELL STREET (GROVETOWN)","Local Authority","Rural","Access","Sealed","L",0.785,1.57,136,0.114,39044,4450,21041.04,2400.92,0,23441.96,640
543,"FISHTAIL VUE","Local Authority","Urban","Low Volume","Sealed","L",0.095,0.19,36,0.1,1248,125,13073.37,6426.47,0,19499.84,641
544,"FLEMINGS ROAD","Local Authority","Rural","Access","Sealed","L",1.403,2.806,131,0.11,67084,7379,2811.64,909.02,0,3720.66,642
544,"FLEMINGS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.664,1.328,11,0.11,2666,293,1238.63,1317.93,0,2556.56,643
545,"FREETHS ROAD","Local Authority","Rural","Access","Sealed","L",0.463,0.926,79,0.13,13351,1736,25890.1,17.34,0,25907.44,644
545,"FREETHS ROAD","Local Authority","Rural","Access","Unsealed","L",0.238,0.476,82,0.13,7123,926,1244.6,485.87,0,1730.47,645
546,"FIELD TERRACE","Local Authority","Rural","Low Volume","Sealed","L",0.227,0.454,48,0.12,3977,477,30106.6,2020.22,0,32126.82,646
550,"GIFFORDS ROAD","Local Authority","Rural","Access","Sealed","L",1.705,3.41,240,0.101,149054,15010,24865.88,1118.51,0,25984.39,647
551,"GLADSTONE ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.374,0.374,12,0.11,1638,180,1169.28,16,0,1185.28,648
552,"GODFREY ROAD","Local Authority","Rural","Primary Collector","Sealed","L",1.789,3.578,1428,0.11,932317,102555,27277.39,3987.43,0,31264.82,649
557,"GRANTHAM STREET","Local Authority","Rural","Low Volume","Sealed","L",0.348,0.696,45,0.13,5716,743,21397.33,811.3,0,22208.63,650
558,"GRASSMERE ROAD","Local Authority","Rural","Access","Sealed","L",3.096,6.192,79,0.11,89273,9820,6271.84,2764.53,2.65,9036.37,651
559,"GREEN LANE","Local Authority","Rural","Access","Sealed","L",0.417,0.834,87,0.13,13242,1721,4583.97,3059.38,0,7643.35,652
560,"GREVILLE HARBOUR ROAD","Local Authority","Rural","Low Volume","Unsealed","L",10.758,10.758,4,0.12,15707,1885,1395.87,8.92,0,1404.79,653
561,"GROVE TRACK","Local Authority","Rural","Primary Collector","Sealed","L",12.131,24.262,727,0.09,3221226,289910,12996.75,4650.7,318.89,17647.45,654
562,"GULCH ROAD","Local Authority","Rural","Low Volume","Sealed","L",2.945,5.89,65,0.11,69870,7686,10991.92,1211.22,269.75,12203.14,655
563,"GIBSONS ROAD","Local Authority","Rural","Access","Sealed","L",0.316,0.632,109,0.1,12572,1257,3536.85,1676.42,0,5213.27,656
563,"GIBSONS ROAD","Local Authority","Rural","Unknown","Sealed","L",0.642,1.284,,,,,23615.64,41.12,0,23656.76,657
564,"GLENAKE ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.55,0.55,4,0.11,816,90,3968.17,16010.68,0,19978.85,658
